EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5236399,WALTHALL CO.,TYLERTOWN,03/12/2001,916,Tornado, ,F1,0,0,1500,0,MS,CST, ,1112034,C,147,LIX,0,0,NWS STORM SURVEY, ,.5,25,9,NE,9,NE,TYLERTOWN,03/12/2001,919,31.22,-90.05,31.22,-90.05,"A tornado knocked down several trees in extreme eastern Walthall County north of U.S. Highway 98 and east of Mississippi Highway 585. Tornado then moved into Marion County.","",11
5238048,MARION CO.,KOKOMO,03/12/2001,919,Tornado, ,F1,0,0,10000,0,MS,CST, ,1112588,C,91,JAN,0,0,NWS STORM SURVEY, ,5,440,2,W,3,ENE,KOKOMO,03/12/2001,924,31.20,-90.03,31.22,-89.95,"","",12
5238049,MARION CO.,COLUMBIA,03/12/2001,930,Tornado, ,F1,0,0,700000,0,MS,CST, ,1112588,C,91,JAN,0,0,NWS STORM SURVEY, ,6,440,2,E,7,ENE,COLUMBIA,03/12/2001,936,31.25,-89.80,31.28,-89.72,"","",13
5238134,MARION CO.,COLUMBIA,03/12/2001,938,Tornado, ,F1,0,0,2000,0,MS,CST, ,1112588,C,91,JAN,0,0,NWS STORM SURVEY, ,1,440,9,ENE,11,ENE,COLUMBIA,03/12/2001,940,31.30,-89.70,31.32,-89.67,"","",14
5238135,LAMAR CO.,OLOH,03/12/2001,940,Tornado, ,F1,0,7,4500000,0,MS,CST, ,1112588,C,73,JAN,0,0,NWS STORM SURVEY, ,17,440,3,WSW,4,NE,OAK GROVE,03/12/2001,1002,31.30,-89.62,31.32,-89.37,"","",15
5238136,FORREST CO.,HATTIESBURG,03/12/2001,1004,Tornado, ,F1,0,5,6000000,0,MS,CST, ,1112588,C,35,JAN,0,0,NWS STORM SURVEY, ,7,440, , ,2,E,PETAL,03/12/2001,1012,31.32,-89.32,31.35,-89.23,"A supercell thunderstorm produced a tornado that moved out of Walthall County into Marion County, about two miles west of Kokomo. The tornado traveled five miles to a point three miles eastnortheast of Kokomo. The next tornado touched down about two miles east of Columbia and traveled six miles to a point seven miles eastnortheast of Columbia. The next tornado touched down nine miles eastnortheast of Columbia and traveled into Lamar County to a point four miles northeast of Oak Grove. The final tornado produced by the supercell in the Jackson NWS County Warning Area touched down in the northwest part of the city of Hattiesburg and traveled across northern sections of Hattiesburg and then across the city of Petal. This tornado lifted about two miles east of Petal. Damage reports in Marion County are somewhat difficult to estimate because an earlier tornado affected portions of the county, and the severe thunderstorm that produced the first tornado in the county caused damage in the city of Columbia before the second tornadic storm moved into the county. Damage to homes in Marion County from the tornado is estimated at $700,000 with other damage in the county listed under separate storms. The total damage from the tornado in Lamar County is estimated to have been around $4.5 million. In Lamar County, the tornado destroyed five houses, 24 mobile homes, one business, and 17 farms. The tornado caused major damage to 33 houses, 30 mobile homes, one church, two businesses, and seven farms. Minor damage occurred to approximately 30 mobile homes, eight  apartment units, one church, two businesses, and a farm. The total damage from the tornado in Forrest County was estimated to be around $6 million. In Forrest County, the tornado tracked through populated areas of Hattiesburg and Petal. The tornado caused major damage to 112 houses, one mobile home, eight businesses, and six vehicles. Additionally, the tornado caused minor damage to 223 houses, four mobile homes, and 21 businesses. Despite the widespread damage across three counties, no serious injuries were reported in the storms.","",16
5236329,PEARL RIVER CO.,MILLARD,03/12/2001,1015,Tornado, ,F0,0,0,30000,0,MS,CST, ,1112023,C,109,LIX,0,0,LAW ENFORCEMENT, ,.2,20, , , , ,MILLARD,03/12/2001,1015,30.72,-89.60,30.72,-89.60,"A small tornado caused severe to moderate structural damage to buildings, blew the windows out of several vehicles, and knocked down trees and power lines.","",17
5236330,HARRISON CO.,HOWISON,03/12/2001,1100,Tornado, ,F0,0,0,1500,0,MS,CST, ,1112024,C,47,LIX,0,0,LAW ENFORCEMENT, ,.1,20, , , , ,HOWISON,03/12/2001,1100,30.67,-89.13,30.67,-89.13,"A small tornado knocked down several trees.","",18
5236332,HARRISON CO.,AIREY,03/12/2001,1110,Tornado, ,F0,0,0,0,0,MS,CST, ,1112026,C,47,LIX,0,0,LAW ENFORCEMENT, ,.2,20,5,E,5,E,AIREY,03/12/2001,1110,30.65,-89.00,30.65,-89.00,"A small tornado briefly touched down knocking down trees and power lines.","",19
5235588,COVINGTON CO.,RED LEVEL,03/12/2001,1300,Tornado, ,F1,2,1,1000000,0,AL,CST, ,1112100,C,39,MOB,0,0,NWS STORM SURVEY, ,3.2,75, , , , ,RED LEVEL,03/12/2001,1305,31.40,-86.62,31.40,-86.62,"A tornado touched down along the leading edge of a bow echo in the Pigeon Creek area just north of Red Level.  The tornado destroyed a manufactured home with three people inside.  Two of the occupants were killed and one was injured.  The tornado appeared to have first touched down where the home was located.  The youngest victim was home sick from school and her grandmother was watching her.  The girls father was working in a room that was attached to the home.  When the winds hit, the home was pulled out of the ground and rolled across a road and was completely demolished.  The room where the girls father was working was left standing.  Another "Double Wide" manufactured home, just west of the one that was destroyed, was picked up in the air,  blown across or through a clump of trees, and set down about 50 yards south of where it was tied down, in another clump of trees.  When viewing the home from a distance it appeared to have been purposely placed in the trees, with little outside damage visible.  However, when viewed form the inside, it looked as if an earthquake had hit it, with almost everything inside damaged.  Both of these manufactured homes were fairly new.  Both of the homes had the front tie downs pulled out of the ground and the anchors on the back of the homes snapped. The winds were estimated to be greater than 100 mph with the combination of the tornado and the intense downdraft from the "Bow Echo".  The tornado appeared to remain along the leading edge of the "Bow Echo" for a little over three miles.  Other homes suffered roof damage and numerous trees were blown down along the path of the tornado.  The tornado dissipated just before entering Butler county just west of Boykin.   All totaled throughout the county, twelve homes were destroyed, nineteen had major damage and five had minor damage.  Eleven vehicles were also destroyed.","",20
5238004,MILLER CO.,BOYKIN,03/12/2001,1715,Tornado, ,F1,0,2,500000,0,GA,EST, ,1112355,C,201,TAE,0,0,NWS STORM SURVEY, ,2,50,2,S,2,SE,BOYKIN,03/12/2001,1720,31.08,-84.70,31.08,-84.68,"An F1 tornado touched down just west of U.S. Highway 27 in southern Miller County and tracked east to North Eldorendo Road before it disspiated.  Seven mobile homes were damaged.  A roof was torn off a frame house.  One frame house collapsed.  Several sheds were damaged.  One single-wide trailer was destroyed.  An irrigation system was damaged.  Storm damage surveyed by the NWS Tallahassee WCM.","",21
5234017,HAMILTON CO.,JASPER,03/13/2001,200,Tornado, ,F2,0,0,80000,0,FL,EST, ,1111797,C,47,JAX,0,0,EMERGENCY MANAGER, ,3.5,30,12,SSW,11,SW,JASPER,03/13/2001,217,30.35,-83.03,30.42,-83.07,"One mobile home and one church were destroyed. Two vehicles damaged. Tornado ranged from F0-F2 and skipped along the path. Numerous trees and power lines were blown down.","",22
5234037,NASSAU CO.,YULEE,03/13/2001,340,Tornado, ,F0,0,0,10000,0,FL,EST, ,1111824,C,89,JAX,0,0,OFFICIAL NWS OBS., ,.1,75,5,E,5,E,YULEE,03/13/2001,342,30.63,-81.52,30.63,-81.52,"Brief touchdown. several large trees downed. Roof damage to private home and church. both structures of wood frame construction. Portable shed and wood frame garage damaged.","",23
5242108,VOLUSIA CO.,DAYTONA BEACH,03/13/2001,1050,Tornado, ,F1,0,5,5000000,0,FL,EST, ,1112761,C,127,MLB,0,0,EMERGENCY MANAGER, ,2.5,300, , , , ,DAYTONA BEACH,03/13/2001,1100,29.22,-81.03,29.22,-81.03,"An F1 tornado and strong downburst winds touched down in the heart of Daytona Beach just west of the Halifax River Lagoon.  At least 100 homes and dozens of vehicles were damaged, many due to fallen trees. Boats on trailers were overturned and the roof of a furniture store was destroyed. An airplane was overturned at Daytona Beach Airport.  Five people were injured, three were taken to an emergency room. Damage estimates were near $5 million.","",24
5238186,WASHINGTON CO.,WAUSAU,03/15/2001,430,Tornado, ,F2,1,21,1500000,0,FL,EST, ,1112367,C,133,TAE,0,0,EMERGENCY MANAGER, ,7,350,3,SE,6,E,WAUSAU,03/15/2001,440,30.60,-85.55,30.63,-85.48,"An F2 tornado touched down in the Sunny Hills subdivision near Gin Lake in southeast Washington County, and raced northeast into southwest Jackson County.  The tornado struck the Country Oaks, Buckhorn Creek, and Highview Acres communities.  The hardest hit area was Highview Acres where 20 homes were damaged or destroyed.   One man was killed when his mobile home was destroyed.  21 people were injured.  Hundreds of trees were uprooted and debris scattered over several miles along the tornado's path.  Numerous downed power lines affected 4,500 customers.  Reported by the Washington County EMA.","",25
5238187,JACKSON CO.,ROUND LAKE,03/15/2001,440,Tornado, ,F2,0,0,500000,0,FL,EST, ,1112368,C,63,TAE,0,0,EMERGENCY MANAGER, ,3,300,2,SW,3,NE,ROUND LAKE,03/15/2001,445,30.63,-85.42,30.68,-85.37,"The F2 tornado that touched down near Wausau in southeast Washington County, raced northeast across the Washington-Jackson County line and hit the Round Lake community just south of Alford before it dissipated.  Fifteen homes were severely damaged and two homes were destroyed.  A gift shop on U.S. Highway 231 was destroyed.  There were numerous downed trees and power lines.  Reported by the Jackson County EMA.","",26
5238095,DECATUR CO.,CLIMAX,03/15/2001,610,Tornado, ,F2,0,4,500000,0,GA,EST, ,1112362,C,87,TAE,0,0,EMERGENCY MANAGER, ,1,200,3,SSE,3,SE,CLIMAX,03/15/2001,611,30.83,-84.42,30.83,-84.40,"An F2 tornado touched down on Fewell Road in the Bell Dixon Community and tracked northeast into western Grady County.  Debris was scattered over a wide area.  Four persons were injured, one critically.  Five homes sustained roof and window damage.  Numerous trees and power lines down.  One house was destroyed and eight others were severely damaged.  A double-wide mobile home on Bell Dixon Road was lifted from its foundation and reduced to bits of debris in a neighboring field.  Reported by the Decatur County EMA and Bainbridge Post Searchlight.","",27
5238096,GRADY CO.,WHIGHAM,03/15/2001,611,Tornado, ,F2,0,9,1000000,0,GA,EST, ,1112363,C,131,TAE,0,0,EMERGENCY MANAGER, ,5,200,4,SW,1,SE,WHIGHAM,03/15/2001,617,30.85,-84.37,30.87,-84.30,"The F2 tornado raced northeast from just southeast of Climax in Decatur County to just southeast of Whigham in Grady County, then dissipated.  Nine persons were injured, one critically.  Ten homes were damaged and two homes destroyed on Piney Grove Road four miles southwest of Whigham.  A half dozen homes were damaged two miles southwest of Whigham at the intersection of Attapulgus and Cleon Roads.  Additionally, ten barns and sheds were damaged and eight trailers destroyed.  Numerous trees and power lines down with outages.  Reported by the Grady County EMA and a SKYWARN storm spotter.","",28
5238097,CALHOUN CO.,KINARD,03/15/2001,630,Tornado, ,F2,0,0,50000,0,FL,EST, ,1112364,C,13,TAE,0,0,EMERGENCY MANAGER, ,2,150,1,S,3,E,KINARD,03/15/2001,652,30.27,-85.25,30.27,-85.20,"An F2 tornado touched down just south of Kinard on the west side of SW J.A. Daniels Road.  It damaged two sheds and two barns.  It tracked northeast and crossed State Road 73, two-tenths of a mile south of Mark Barbee Lane, and uprooted numerous trees.  From Mark Barbee Lane, the tornado continued its northeast track and severely damaged two vacant structures on SW Clayton Shiver Road, and then dissipated.  Damage surveyed by the NWS Tallahassee WCM and reported by the Calhoun County EMA.","",29
5238098,THOMAS CO.,THOMASVILLE MUNI ARP,03/15/2001,805,Tornado, ,F0,0,0,10000,0,GA,EST, ,1112365,C,275,TAE,0,0,TRAINED SPOTTER, ,6,50,6,NE,12,NE,THOMASVILLE MUNI ARP,03/15/2001,812,30.97,-83.82,31.02,-83.73,"An F0 tornado touched down along Highway 122 and raced northeast toward Pavo in extreme northwest Brooks County.  The tornado uprooted trees and downed power lines along its intermittent damage path.  Reported by a SKYWARN storm spotter.","",30
5238185,BROOKS CO.,PAVO,03/15/2001,812,Tornado, ,F0,0,0,5000,0,GA,EST, ,1112366,C,27,TAE,0,0,TRAINED SPOTTER, ,3,50, , ,3,NE,PAVO,03/15/2001,815,30.95,-83.73,30.98,-83.70,"The F0 tornado moved northeast from northeast Thomas County along Highway 122, crossed the Thomas-Brooks County line near Pavo, then dissipated just northeast of Pavo in extreme northwest Brooks County.  It uprooted several trees and downed some power lines.  Reported by a SKYWARN storm spotter.","",31
5236285,DALLAM CO.,TEXLINE,03/23/2001,1500,Tornado, ,F0,0,0,0,0,TX,CST, ,1112273,C,111,AMA,0,0,GENERAL PUBLIC, ,.1,25,2,SE,2,SE,TEXLINE,03/23/2001,1510,36.37,-102.98,36.37,-102.98,"Three public reports of a rope...thin tornado with no damage.  The tornado remained over open country.","Severe thunderstorms developed over the northwest through central Texas panhandle during the afternoon and evening hours producing large hail and an isolated tornado which stayed over open country and did not cause any damage.",32
5238289,CITRUS CO.,CRYSTAL RIVER,03/29/2001,1005,Tornado, ,F0,0,0,200000,0,FL,EST, ,1112370,C,17,TBW,0,0,NWS STORM SURVEY, ,10.3,100,4,N,1,E,CITRUS SPGS,03/29/2001,1020,28.95,-82.57,28.98,-82.45,"National Weather Service damage survey indicated that a high end F0 tornado, that averaged 50 yards in width, touched down and caused heavy roof damage to a mobile home along West Jennifer Court, east of County Road 495.  The tornado continued northeast and sporadically touched down on North Fairport Avenue near West Dunklin Street where minor to moderate damage occurred to rooftops, sheds and lanais, including several downed pines trees and large branches.  Also, the tornadic winds rolled over one mobile home along the 4500 block of North Fairport near West Dunklin Street.

The tornado continued northeast and caused sporadic damage to mainly roof tiles, shingles, lanais and trees in and along the Citrus Springs Country Club.  The tornado downed a few additional trees and large branches near County Road 39 and North Perkins Path before it lifted and dissipated.","",33
5238391,CITRUS CO.,HERNANDO,03/29/2001,1010,Tornado, ,F0,0,1,75000,0,FL,EST, ,1112379,C,17,TBW,0,0,EMERGENCY MANAGER, ,2.7,20,2,SSW,1,E,HERNANDO,03/29/2001,1014,28.88,-82.38,28.92,-82.35,"Citrus county emergency management reported that a F0 tornado initially touched down near East Bryant Street and North Croft Avenue, two miles south-southwest of Hernando, and sporadically touched down as it moved northeast across mixed residential neighborhoods near U.S. Highway 41.  The tornado continued northeast, then lifted and dissipated near East Parson Point Road, one mile east of Hernando.  The tornado caused mainly minor damage to roof tiles, awnings, sheds, lanais of homes and toppled a few trees along its narrow path.  A woman was injured from shattered glass when wind blown debris broke her vehicle's windshield along North Croft Avenue.","",34
5234136,MARION CO.,OCALA,03/29/2001,1020,Tornado, ,F2,0,0,1500000,0,FL,EST, ,1111832,C,83,JAX,0,0,NWS STORM SURVEY, ,22,100,20,SW,4,SSE,OCALA,03/29/2001,1020,28.98,-82.37,29.13,-82.12,"More than 85 homes were damaged in three neighborhoods, knocking power out to 10,000 thousand of residents.","",35
5238398,PASCO CO.,DADE CITY,03/29/2001,1045,Tornado, ,F0,0,0,150000,0,FL,EST, ,1112386,C,101,TBW,0,0,EMERGENCY MANAGER, ,2.3,15,4,SW,2,SSW,DADE CITY,03/29/2001,1057,28.33,-82.23,28.33,-82.20,"The Pasco county emergency management reported that a tornado touched down three miles southwest of Dade City and caused minor to moderate roof and lanai damage to homes along Roberts Road between Smith Road and County Road 41.  The tornado continued east-northeast and sporadically touched down leveling a few trees and sheds in it's path before it lifted and dissipated near County Road 34A, two miles southeast of Dade City.","",36
5234032,CLAY CO.,GREEN COVE SPGS,03/29/2001,1050,Tornado, ,F2,0,0,1100000,0,FL,EST, ,1111820,C,19,JAX,0,0,NWS STORM SURVEY, ,12,150,10,SSW,2,NNE,GREEN COVE SPGS,03/29/2001,1105,29.87,-81.75,30.03,-81.66667,"Tornado was mainly F0-F1. Large trees were uprooted and power lines were blown down. Two homes were destroyed, 4 with major damage, and 50 with minor damage. A total of 56 homes in the Highlands Avenue area were damaged.","",37
5234030,PUTNAM CO.,PUTNAM HALL,03/29/2001,1117,Tornado, ,F0,0,0,0,0,FL,EST, ,1111818,C,107,JAX,0,0,EMERGENCY MANAGER, ,.1,10, , ,0,NE,PUTNAM HALL,03/29/2001,1117,29.73,-81.97,29.73,-81.97,"Weak FO. No significat damage","",38
5233070,RICHLAND CO.,EASTOVER,03/29/2001,1612,Tornado, ,F0,0,0,0,0,SC,EST, ,1110948,C,79,CAE,0,0,NWS STORM SURVEY, ,5,30,5,SW,3,W,EASTOVER,03/29/2001,1622,33.82,-80.41,33.87,-80.75,"A small F0 tornado intermittently touched down along a 5 mile path in rural southeast Richland county.  Trees were topped and some were taken down.","",39
